crew_id,date,duty_hours,day_status,leave_type,scenario
C0074,2026-10-14,0.0,LEAVE,ANNUAL,cost_only
C0074,2026-10-15,0.0,LEAVE,ANNUAL,cost_only
C0074,2026-10-16,6.5,DUTY,,cost_only
C0074,2026-10-17,6.8333,DUTY,,cost_only
C0074,2026-10-18,6.8333,DUTY,,cost_only
C0074,2026-10-19,0.0,OFF,,cost_only
C0074,2026-10-20,6.4167,DUTY,,cost_only
C0074,2026-10-21,0.0,OFF,,cost_only
C0074,2026-10-22,0.0,OFF,,cost_only
C0074,2026-10-23,9.4167,DUTY,,cost_only
C0074,2026-10-24,6.25,DUTY,,cost_only
C0074,2026-10-25,6.9167,DUTY,,cost_only
C0074,2026-10-26,0.0,OFF,,cost_only
C0074,2026-10-27,8.8333,DUTY,,cost_only
C0074,2026-10-28,0.0,OFF,,cost_only
C0074,2026-10-29,7.5833,DUTY,,cost_only
C0074,2026-10-30,6.4167,DUTY,,cost_only
C0074,2026-10-31,10.3333,DUTY,,cost_only
C0075,2026-10-01,0.0,OFF,,cost_only
C0075,2026-10-02,6.9167,DUTY,,cost_only
C0075,2026-10-03,0.0,OFF,,cost_only
C0075,2026-10-04,8.0,DUTY,,cost_only
C0075,2026-10-05,0.0,OFF,,cost_only
C0075,2026-10-06,7.6667,DUTY,,cost_only
C0075,2026-10-07,0.0,OFF,,cost_only
C0075,2026-10-08,0.0,OFF,,cost_only
C0075,2026-10-09,6.75,DUTY,,cost_only
C0075,2026-10-10,6.3333,DUTY,,cost_only
C0075,2026-10-11,0.0,OFF,,cost_only
C0075,2026-10-12,0.0,OFF,,cost_only
C0075,2026-10-13,0.0,OFF,,cost_only
C0075,2026-10-14,0.0,OFF,,cost_only
C0075,2026-10-15,7.6667,DUTY,,cost_only
C0075,2026-10-16,0.0,OFF,,cost_only
C0075,2026-10-17,8.5,DUTY,,cost_only
C0075,2026-10-18,0.0,OFF,,cost_only
C0075,2026-10-19,9.25,DUTY,,cost_only
C0075,2026-10-20,0.0,OFF,,cost_only
C0075,2026-10-21,6.25,DUTY,,cost_only
C0075,2026-10-22,7.25,DUTY,,cost_only
C0075,2026-10-23,8.0833,DUTY,,cost_only
C0075,2026-10-24,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-25,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-26,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-27,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-28,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-29,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-30,0.0,UNAVAILABLE,,cost_only
C0075,2026-10-31,0.0,UNAVAILABLE,,cost_only
C0076,2026-10-01,0.0,OFF,,cost_only
C0076,2026-10-02,0.0,OFF,,cost_only
C0076,2026-10-03,0.0,OFF,,cost_only
C0076,2026-10-04,7.25,DUTY,,cost_only
C0076,2026-10-05,9.0833,DUTY,,cost_only
C0076,2026-10-06,9.6667,DUTY,,cost_only
C0076,2026-10-07,0.0,OFF,,cost_only
C0076,2026-10-08,0.0,OFF,,cost_only
C0076,2026-10-09,0.0,OFF,,cost_only
C0076,2026-10-10,0.0,OFF,,cost_only
C0076,2026-10-11,0.0,OFF,,cost_only
C0076,2026-10-12,6.9167,DUTY,,cost_only
C0076,2026-10-13,6.5833,DUTY,,cost_only
C0076,2026-10-14,0.0,OFF,,cost_only
C0076,2026-10-15,0.0,OFF,,cost_only
C0076,2026-10-16,0.0,OFF,,cost_only
C0076,2026-10-17,0.0,OFF,,cost_only
C0076,2026-10-18,9.0833,DUTY,,cost_only
C0076,2026-10-19,0.0,OFF,,cost_only
C0076,2026-10-20,0.0,OFF,,cost_only
C0076,2026-10-21,8.6667,DUTY,,cost_only
C0076,2026-10-22,0.0,OFF,,cost_only
C0076,2026-10-23,9.75,DUTY,,cost_only
C0076,2026-10-24,8.8333,DUTY,,cost_only
C0076,2026-10-25,0.0,OFF,,cost_only
C0076,2026-10-26,10.5,DUTY,,cost_only
C0076,2026-10-27,0.0,OFF,,cost_only
C0076,2026-10-28,8.1667,DUTY,,cost_only
C0076,2026-10-29,0.0,OFF,,cost_only
C0076,2026-10-30,8.8333,DUTY,,cost_only
C0076,2026-10-31,6.6667,DUTY,,cost_only
C0077,2026-10-01,0.0,OFF,,cost_only
C0077,2026-10-02,0.0,OFF,,cost_only
C0077,2026-10-03,8.5,DUTY,,cost_only
C0077,2026-10-04,0.0,OFF,,cost_only
C0077,2026-10-05,0.0,OFF,,cost_only
C0077,2026-10-06,0.0,OFF,,cost_only
C0077,2026-10-07,0.0,OFF,,cost_only
C0077,2026-10-08,0.0,OFF,,cost_only
C0077,2026-10-09,8.0833,DUTY,,cost_only
C0077,2026-10-10,0.0,OFF,,cost_only
C0077,2026-10-11,0.0,OFF,,cost_only
C0077,2026-10-12,8.25,DUTY,,cost_only
C0077,2026-10-13,10.5,DUTY,,cost_only
C0077,2026-10-14,9.3333,DUTY,,cost_only
C0077,2026-10-15,10.5833,DUTY,,cost_only
C0077,2026-10-16,0.0,OFF,,cost_only
C0077,2026-10-17,8.75,DUTY,,cost_only
C0077,2026-10-18,0.0,OFF,,cost_only
C0077,2026-10-19,7.5,DUTY,,cost_only
C0077,2026-10-20,0.0,OFF,,cost_only
C0077,2026-10-21,0.0,OFF,,cost_only
C0077,2026-10-22,6.75,DUTY,,cost_only
C0077,2026-10-23,0.0,OFF,,cost_only
C0077,2026-10-24,0.0,OFF,,cost_only
C0077,2026-10-25,9.0,DUTY,,cost_only
C0077,2026-10-26,6.5833,DUTY,,cost_only
C0077,2026-10-27,0.0,OFF,,cost_only
C0077,2026-10-28,0.0,OFF,,cost_only
C0077,2026-10-29,8.25,DUTY,,cost_only
C0077,2026-10-30,0.0,LEAVE,TRAINING,cost_only
C0077,2026-10-31,0.0,LEAVE,TRAINING,cost_only
C0078,2026-10-01,7.75,DUTY,,cost_only
C0078,2026-10-02,0.0,OFF,,cost_only
C0078,2026-10-03,0.0,OFF,,cost_only
C0078,2026-10-04,8.0,DUTY,,cost_only
C0078,2026-10-05,0.0,OFF,,cost_only
C0078,2026-10-06,0.0,OFF,,cost_only
C0078,2026-10-07,0.0,OFF,,cost_only
C0078,2026-10-08,8.4167,DUTY,,cost_only
C0078,2026-10-09,6.3333,DUTY,,cost_only
C0078,2026-10-10,8.8333,DUTY,,cost_only
C0078,2026-10-11,0.0,OFF,,cost_only
C0078,2026-10-12,0.0,OFF,,cost_only
C0078,2026-10-13,0.0,OFF,,cost_only
C0078,2026-10-14,6.6667,DUTY,,cost_only
C0078,2026-10-15,6.75,DUTY,,cost_only
C0078,2026-10-16,6.4167,DUTY,,cost_only
C0078,2026-10-17,7.75,DUTY,,cost_only
C0078,2026-10-18,0.0,OFF,,cost_only
C0078,2026-10-19,6.5,DUTY,,cost_only
C0078,2026-10-20,0.0,OFF,,cost_only
C0078,2026-10-21,0.0,OFF,,cost_only
C0078,2026-10-22,0.0,OFF,,cost_only
C0078,2026-10-23,0.0,OFF,,cost_only
C0078,2026-10-24,0.0,OFF,,cost_only
C0078,2026-10-25,7.8333,DUTY,,cost_only
C0078,2026-10-26,6.5,DUTY,,cost_only
C0078,2026-10-27,6.75,DUTY,,cost_only
C0078,2026-10-28,0.0,OFF,,cost_only
C0078,2026-10-29,7.0833,DUTY,,cost_only
C0078,2026-10-30,8.1667,DUTY,,cost_only
C0078,2026-10-31,0.0,OFF,,cost_only
C0079,2026-10-01,0.0,OFF,,cost_only
C0079,2026-10-02,0.0,OFF,,cost_only
C0079,2026-10-03,0.0,OFF,,cost_only
C0079,2026-10-04,0.0,OFF,,cost_only
C0079,2026-10-05,0.0,OFF,,cost_only
C0079,2026-10-06,0.0,OFF,,cost_only
C0079,2026-10-07,0.0,OFF,,cost_only
C0079,2026-10-08,0.0,OFF,,cost_only
C0079,2026-10-09,0.0,OFF,,cost_only
C0079,2026-10-10,0.0,OFF,,cost_only
C0079,2026-10-11,0.0,OFF,,cost_only
C0079,2026-10-12,0.0,OFF,,cost_only
C0079,2026-10-13,0.0,OFF,,cost_only
C0079,2026-10-14,0.0,OFF,,cost_only
C0079,2026-10-15,0.0,OFF,,cost_only
C0079,2026-10-16,0.0,OFF,,cost_only
C0079,2026-10-17,0.0,OFF,,cost_only
C0079,2026-10-18,0.0,OFF,,cost_only
C0079,2026-10-19,0.0,OFF,,cost_only
C0079,2026-10-20,0.0,OFF,,cost_only
C0079,2026-10-21,0.0,OFF,,cost_only
C0079,2026-10-22,0.0,OFF,,cost_only
C0079,2026-10-23,0.0,OFF,,cost_only
C0079,2026-10-24,0.0,OFF,,cost_only
C0079,2026-10-25,0.0,OFF,,cost_only
C0079,2026-10-26,0.0,OFF,,cost_only
C0079,2026-10-27,0.0,OFF,,cost_only
C0079,2026-10-28,0.0,OFF,,cost_only
C0079,2026-10-29,0.0,OFF,,cost_only
C0079,2026-10-30,0.0,OFF,,cost_only
C0079,2026-10-31,0.0,OFF,,cost_only
C0080,2026-10-01,9.0833,DUTY,,cost_only
C0080,2026-10-02,9.1667,DUTY,,cost_only
C0080,2026-10-03,8.0,DUTY,,cost_only
C0080,2026-10-04,0.0,OFF,,cost_only
C0080,2026-10-05,7.4167,DUTY,,cost_only
C0080,2026-10-06,0.0,OFF,,cost_only
C0080,2026-10-07,0.0,OFF,,cost_only
C0080,2026-10-08,8.8333,DUTY,,cost_only
C0080,2026-10-09,0.0,OFF,,cost_only
C0080,2026-10-10,8.4167,DUTY,,cost_only
C0080,2026-10-11,7.75,DUTY,,cost_only
C0080,2026-10-12,8.4167,DUTY,,cost_only
C0080,2026-10-13,0.0,OFF,,cost_only
C0080,2026-10-14,8.9167,DUTY,,cost_only
C0080,2026-10-15,0.0,OFF,,cost_only
C0080,2026-10-16,0.0,OFF,,cost_only
C0080,2026-10-17,0.0,OFF,,cost_only
C0080,2026-10-18,6.5,DUTY,,cost_only
C0080,2026-10-19,0.0,OFF,,cost_only
C0080,2026-10-20,8.1667,DUTY,,cost_only
C0080,2026-10-21,9.6667,DUTY,,cost_only
C0080,2026-10-22,0.0,OFF,,cost_only
C0080,2026-10-23,0.0,OFF,,cost_only
C0080,2026-10-24,0.0,OFF,,cost_only
C0080,2026-10-25,0.0,OFF,,cost_only
C0080,2026-10-26,0.0,OFF,,cost_only
C0080,2026-10-27,7.0833,DUTY,,cost_only
C0080,2026-10-28,0.0,LEAVE,ANNUAL,cost_only
C0080,2026-10-29,0.0,LEAVE,ANNUAL,cost_only
C0080,2026-10-30,0.0,LEAVE,ANNUAL,cost_only
C0080,2026-10-31,0.0,LEAVE,ANNUAL,cost_only
C0081,2026-10-01,0.0,OFF,,cost_only
C0081,2026-10-02,10.4167,DUTY,,cost_only
C0081,2026-10-03,8.9167,DUTY,,cost_only
C0081,2026-10-04,9.5833,DUTY,,cost_only
C0081,2026-10-05,0.0,OFF,,cost_only
C0081,2026-10-06,0.0,OFF,,cost_only
C0081,2026-10-07,0.0,OFF,,cost_only
C0081,2026-10-08,0.0,OFF,,cost_only
C0081,2026-10-09,0.0,OFF,,cost_only
C0081,2026-10-10,8.0,DUTY,,cost_only
C0081,2026-10-11,8.3333,DUTY,,cost_only
C0081,2026-10-12,0.0,OFF,,cost_only
C0081,2026-10-13,6.6667,DUTY,,cost_only
C0081,2026-10-14,0.0,OFF,,cost_only
C0081,2026-10-15,0.0,OFF,,cost_only
C0081,2026-10-16,6.9167,DUTY,,cost_only
C0081,2026-10-17,0.0,OFF,,cost_only
C0081,2026-10-18,7.75,DUTY,,cost_only
C0081,2026-10-19,0.0,OFF,,cost_only
C0081,2026-10-20,0.0,OFF,,cost_only
C0081,2026-10-21,0.0,OFF,,cost_only
C0081,2026-10-22,0.0,OFF,,cost_only
C0081,2026-10-23,0.0,OFF,,cost_only
C0081,2026-10-24,9.25,DUTY,,cost_only
C0081,2026-10-25,7.75,DUTY,,cost_only
C0081,2026-10-26,8.8333,DUTY,,cost_only
C0081,2026-10-27,0.0,OFF,,cost_only
C0081,2026-10-28,0.0,OFF,,cost_only
C0081,2026-10-29,0.0,OFF,,cost_only
C0081,2026-10-30,7.5833,DUTY,,cost_only
C0081,2026-10-31,8.25,DUTY,,cost_only
C0082,2026-10-01,0.0,LEAVE,ANNUAL,cost_only
C0082,2026-10-02,0.0,LEAVE,ANNUAL,cost_only
C0082,2026-10-03,0.0,LEAVE,ANNUAL,cost_only
C0082,2026-10-04,0.0,LEAVE,ANNUAL,cost_only
C0082,2026-10-05,0.0,LEAVE,ANNUAL,cost_only
C0082,2026-10-06,9.75,DUTY,,cost_only
C0082,2026-10-07,8.4167,DUTY,,cost_only
C0082,2026-10-08,8.9167,DUTY,,cost_only
C0082,2026-10-09,9.75,DUTY,,cost_only
C0082,2026-10-10,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-11,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-12,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-13,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-14,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-15,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-16,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-17,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-18,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-19,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-20,0.0,LEAVE,TRAINING,cost_only
C0082,2026-10-21,0.0,LEAVE,TRAINING,cost_only
C0082,2026-10-22,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-23,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-24,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-25,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-26,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-27,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-28,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-29,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-30,0.0,UNAVAILABLE,,cost_only
C0082,2026-10-31,0.0,UNAVAILABLE,,cost_only
C0083,2026-10-01,0.0,OFF,,cost_only
C0083,2026-10-02,8.0,DUTY,,cost_only
C0083,2026-10-03,8.5,DUTY,,cost_only
C0083,2026-10-04,7.3333,DUTY,,cost_only
C0083,2026-10-05,8.6667,DUTY,,cost_only
C0083,2026-10-06,0.0,OFF,,cost_only
C0083,2026-10-07,6.6667,DUTY,,cost_only
C0083,2026-10-08,0.0,OFF,,cost_only
C0083,2026-10-09,0.0,OFF,,cost_only
C0083,2026-10-10,0.0,OFF,,cost_only
C0083,2026-10-11,10.5,DUTY,,cost_only
C0083,2026-10-12,0.0,OFF,,cost_only
C0083,2026-10-13,0.0,OFF,,cost_only
C0083,2026-10-14,0.0,OFF,,cost_only
C0083,2026-10-15,0.0,OFF,,cost_only
C0083,2026-10-16,0.0,OFF,,cost_only
C0083,2026-10-17,0.0,OFF,,cost_only
C0083,2026-10-18,8.5833,DUTY,,cost_only
C0083,2026-10-19,0.0,OFF,,cost_only
C0083,2026-10-20,0.0,OFF,,cost_only
C0083,2026-10-21,0.0,OFF,,cost_only
C0083,2026-10-22,8.5833,DUTY,,cost_only
C0083,2026-10-23,9.3333,DUTY,,cost_only
C0083,2026-10-24,0.0,OFF,,cost_only
C0083,2026-10-25,6.5,DUTY,,cost_only
C0083,2026-10-26,0.0,OFF,,cost_only
C0083,2026-10-27,0.0,OFF,,cost_only
C0083,2026-10-28,7.8333,DUTY,,cost_only
C0083,2026-10-29,8.75,DUTY,,cost_only
C0083,2026-10-30,0.0,OFF,,cost_only
C0083,2026-10-31,10.75,DUTY,,cost_only
C0084,2026-10-01,8.9167,DUTY,,cost_only
C0084,2026-10-02,0.0,OFF,,cost_only
C0084,2026-10-03,0.0,OFF,,cost_only
C0084,2026-10-04,0.0,OFF,,cost_only
C0084,2026-10-05,7.0,DUTY,,cost_only
C0084,2026-10-06,0.0,OFF,,cost_only
C0084,2026-10-07,7.1667,DUTY,,cost_only
C0084,2026-10-08,0.0,OFF,,cost_only
C0084,2026-10-09,0.0,OFF,,cost_only
C0084,2026-10-10,0.0,OFF,,cost_only
C0084,2026-10-11,9.1667,DUTY,,cost_only
C0084,2026-10-12,8.75,DUTY,,cost_only
C0084,2026-10-13,0.0,OFF,,cost_only
C0084,2026-10-14,7.75,DUTY,,cost_only
C0084,2026-10-15,7.25,DUTY,,cost_only
C0084,2026-10-16,7.4167,DUTY,,cost_only
C0084,2026-10-17,0.0,OFF,,cost_only
C0084,2026-10-18,0.0,OFF,,cost_only
C0084,2026-10-19,6.6667,DUTY,,cost_only
C0084,2026-10-20,7.25,DUTY,,cost_only
C0084,2026-10-21,7.6667,DUTY,,cost_only
C0084,2026-10-22,8.5,DUTY,,cost_only
C0084,2026-10-23,8.3333,DUTY,,cost_only
C0084,2026-10-24,0.0,OFF,,cost_only
C0084,2026-10-25,0.0,OFF,,cost_only
C0084,2026-10-26,0.0,OFF,,cost_only
C0084,2026-10-27,0.0,OFF,,cost_only
C0084,2026-10-28,6.75,DUTY,,cost_only
C0084,2026-10-29,0.0,OFF,,cost_only
C0084,2026-10-30,0.0,OFF,,cost_only
C0084,2026-10-31,0.0,OFF,,cost_only
C0085,2026-10-01,0.0,OFF,,cost_only
C0085,2026-10-02,8.0,DUTY,,cost_only
C0085,2026-10-03,0.0,OFF,,cost_only
C0085,2026-10-04,8.0833,DUTY,,cost_only
C0085,2026-10-05,0.0,OFF,,cost_only
C0085,2026-10-06,8.25,DUTY,,cost_only
C0085,2026-10-07,0.0,OFF,,cost_only
C0085,2026-10-08,0.0,OFF,,cost_only
C0085,2026-10-09,7.8333,DUTY,,cost_only
C0085,2026-10-10,0.0,OFF,,cost_only
C0085,2026-10-11,7.9167,DUTY,,cost_only
C0085,2026-10-12,8.5,DUTY,,cost_only
C0085,2026-10-13,0.0,OFF,,cost_only
C0085,2026-10-14,8.1667,DUTY,,cost_only
C0085,2026-10-15,0.0,OFF,,cost_only
C0085,2026-10-16,0.0,OFF,,cost_only
C0085,2026-10-17,8.0833,DUTY,,cost_only
C0085,2026-10-18,0.0,OFF,,cost_only
C0085,2026-10-19,0.0,OFF,,cost_only
C0085,2026-10-20,8.9167,DUTY,,cost_only
C0085,2026-10-21,0.0,OFF,,cost_only
C0085,2026-10-22,8.3333,DUTY,,cost_only
C0085,2026-10-23,8.3333,DUTY,,cost_only
C0085,2026-10-24,0.0,OFF,,cost_only
C0085,2026-10-25,0.0,OFF,,cost_only
C0085,2026-10-26,9.0,DUTY,,cost_only
C0085,2026-10-27,0.0,OFF,,cost_only
C0085,2026-10-28,0.0,OFF,,cost_only
C0085,2026-10-29,0.0,OFF,,cost_only
C0085,2026-10-30,8.6667,DUTY,,cost_only
C0085,2026-10-31,0.0,OFF,,cost_only
C0086,2026-10-01,0.0,OFF,,cost_only
C0086,2026-10-02,0.0,OFF,,cost_only
C0086,2026-10-03,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-04,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-05,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-06,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-07,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-08,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-09,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-10,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-11,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-12,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-13,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-14,0.0,LEAVE,ANNUAL,cost_only
C0086,2026-10-15,0.0,OFF,,cost_only
C0086,2026-10-16,0.0,OFF,,cost_only
C0086,2026-10-17,0.0,OFF,,cost_only
C0086,2026-10-18,0.0,OFF,,cost_only
C0086,2026-10-19,0.0,OFF,,cost_only
C0086,2026-10-20,0.0,OFF,,cost_only
C0086,2026-10-21,0.0,OFF,,cost_only
C0086,2026-10-22,0.0,OFF,,cost_only
C0086,2026-10-23,0.0,OFF,,cost_only
C0086,2026-10-24,0.0,OFF,,cost_only
C0086,2026-10-25,0.0,OFF,,cost_only
C0086,2026-10-26,0.0,OFF,,cost_only
C0086,2026-10-27,0.0,OFF,,cost_only
C0086,2026-10-28,0.0,OFF,,cost_only
C0086,2026-10-29,0.0,OFF,,cost_only
C0086,2026-10-30,0.0,OFF,,cost_only
C0086,2026-10-31,0.0,OFF,,cost_only
C0087,2026-10-01,0.0,OFF,,cost_only
C0087,2026-10-02,0.0,OFF,,cost_only
C0087,2026-10-03,8.0833,DUTY,,cost_only
C0087,2026-10-04,0.0,OFF,,cost_only
C0087,2026-10-05,8.0833,DUTY,,cost_only
C0087,2026-10-06,0.0,OFF,,cost_only
C0087,2026-10-07,0.0,OFF,,cost_only
C0087,2026-10-08,8.0,DUTY,,cost_only
C0087,2026-10-09,8.1667,DUTY,,cost_only
C0087,2026-10-10,0.0,OFF,,cost_only
C0087,2026-10-11,0.0,OFF,,cost_only
C0087,2026-10-12,8.6667,DUTY,,cost_only
C0087,2026-10-13,8.5833,DUTY,,cost_only
C0087,2026-10-14,9.0833,DUTY,,cost_only
C0087,2026-10-15,9.4167,DUTY,,cost_only
C0087,2026-10-16,0.0,LEAVE,ANNUAL,cost_only
C0087,2026-10-17,0.0,LEAVE,ANNUAL,cost_only
C0087,2026-10-18,0.0,LEAVE,TRAINING,cost_only
C0087,2026-10-19,0.0,LEAVE,TRAINING,cost_only
C0087,2026-10-20,0.0,LEAVE,ANNUAL,cost_only
C0087,2026-10-21,0.0,LEAVE,ANNUAL,cost_only
C0087,2026-10-22,8.25,DUTY,,cost_only
C0087,2026-10-23,0.0,OFF,,cost_only
C0087,2026-10-24,0.0,OFF,,cost_only
C0087,2026-10-25,9.0,DUTY,,cost_only
C0087,2026-10-26,0.0,OFF,,cost_only
C0087,2026-10-27,9.4167,DUTY,,cost_only
C0087,2026-10-28,9.3333,DUTY,,cost_only
C0087,2026-10-29,9.25,DUTY,,cost_only
C0087,2026-10-30,0.0,OFF,,cost_only
C0087,2026-10-31,0.0,OFF,,cost_only
C0088,2026-10-01,8.25,DUTY,,cost_only
C0088,2026-10-02,8.3333,DUTY,,cost_only
C0088,2026-10-03,0.0,OFF,,cost_only
C0088,2026-10-04,9.5833,DUTY,,cost_only
C0088,2026-10-05,0.0,OFF,,cost_only
C0088,2026-10-06,0.0,OFF,,cost_only
C0088,2026-10-07,0.0,OFF,,cost_only
C0088,2026-10-08,7.5833,DUTY,,cost_only
C0088,2026-10-09,0.0,OFF,,cost_only
C0088,2026-10-10,8.4167,DUTY,,cost_only
C0088,2026-10-11,8.6667,DUTY,,cost_only
C0088,2026-10-12,0.0,OFF,,cost_only
C0088,2026-10-13,7.9167,DUTY,,cost_only
C0088,2026-10-14,0.0,OFF,,cost_only
C0088,2026-10-15,0.0,OFF,,cost_only
C0088,2026-10-16,8.8333,DUTY,,cost_only
C0088,2026-10-17,0.0,OFF,,cost_only
C0088,2026-10-18,9.0833,DUTY,,cost_only
C0088,2026-10-19,8.5,DUTY,,cost_only
C0088,2026-10-20,0.0,OFF,,cost_only
C0088,2026-10-21,0.0,OFF,,cost_only
C0088,2026-10-22,0.0,OFF,,cost_only
C0088,2026-10-23,8.5833,DUTY,,cost_only
C0088,2026-10-24,0.0,OFF,,cost_only
C0088,2026-10-25,0.0,OFF,,cost_only
C0088,2026-10-26,0.0,OFF,,cost_only
C0088,2026-10-27,0.0,OFF,,cost_only
C0088,2026-10-28,0.0,OFF,,cost_only
C0088,2026-10-29,9.1667,DUTY,,cost_only
C0088,2026-10-30,8.5,DUTY,,cost_only
C0088,2026-10-31,0.0,OFF,,cost_only
C0089,2026-10-01,0.0,OFF,,cost_only
C0089,2026-10-02,0.0,OFF,,cost_only
C0089,2026-10-03,0.0,OFF,,cost_only
C0089,2026-10-04,0.0,OFF,,cost_only
C0089,2026-10-05,0.0,OFF,,cost_only
C0089,2026-10-06,0.0,OFF,,cost_only
C0089,2026-10-07,0.0,OFF,,cost_only
C0089,2026-10-08,0.0,OFF,,cost_only
C0089,2026-10-09,0.0,OFF,,cost_only
C0089,2026-10-10,0.0,OFF,,cost_only
C0089,2026-10-11,0.0,OFF,,cost_only
C0089,2026-10-12,0.0,OFF,,cost_only
C0089,2026-10-13,0.0,OFF,,cost_only
C0089,2026-10-14,0.0,OFF,,cost_only
C0089,2026-10-15,0.0,OFF,,cost_only
C0089,2026-10-16,0.0,OFF,,cost_only
C0089,2026-10-17,0.0,OFF,,cost_only
C0089,2026-10-18,0.0,OFF,,cost_only
C0089,2026-10-19,0.0,OFF,,cost_only
C0089,2026-10-20,0.0,OFF,,cost_only
C0089,2026-10-21,0.0,OFF,,cost_only
C0089,2026-10-22,0.0,OFF,,cost_only
C0089,2026-10-23,0.0,OFF,,cost_only
C0089,2026-10-24,0.0,OFF,,cost_only
C0089,2026-10-25,0.0,OFF,,cost_only
C0089,2026-10-26,0.0,OFF,,cost_only
C0089,2026-10-27,0.0,OFF,,cost_only
C0089,2026-10-28,0.0,OFF,,cost_only
C0089,2026-10-29,0.0,OFF,,cost_only
C0089,2026-10-30,0.0,OFF,,cost_only
C0089,2026-10-31,0.0,OFF,,cost_only
C0090,2026-10-01,0.0,OFF,,cost_only
C0090,2026-10-02,0.0,OFF,,cost_only
C0090,2026-10-03,0.0,OFF,,cost_only
C0090,2026-10-04,0.0,OFF,,cost_only
C0090,2026-10-05,0.0,OFF,,cost_only
C0090,2026-10-06,0.0,OFF,,cost_only
C0090,2026-10-07,8.9167,DUTY,,cost_only
C0090,2026-10-08,8.0,DUTY,,cost_only
C0090,2026-10-09,0.0,OFF,,cost_only
C0090,2026-10-10,0.0,OFF,,cost_only
C0090,2026-10-11,0.0,OFF,,cost_only
C0090,2026-10-12,0.0,OFF,,cost_only
C0090,2026-10-13,0.0,OFF,,cost_only
C0090,2026-10-14,9.25,DUTY,,cost_only
C0090,2026-10-15,0.0,OFF,,cost_only
C0090,2026-10-16,8.75,DUTY,,cost_only
C0090,2026-10-17,8.9167,DUTY,,cost_only
C0090,2026-10-18,8.4167,DUTY,,cost_only
C0090,2026-10-19,7.75,DUTY,,cost_only
C0090,2026-10-20,0.0,OFF,,cost_only
C0090,2026-10-21,7.75,DUTY,,cost_only
C0090,2026-10-22,0.0,OFF,,cost_only
C0090,2026-10-23,0.0,OFF,,cost_only
C0090,2026-10-24,0.0,OFF,,cost_only
C0090,2026-10-25,8.75,DUTY,,cost_only
C0090,2026-10-26,7.9167,DUTY,,cost_only
C0090,2026-10-27,0.0,OFF,,cost_only
C0090,2026-10-28,0.0,OFF,,cost_only
C0090,2026-10-29,7.75,DUTY,,cost_only
C0090,2026-10-30,8.9167,DUTY,,cost_only
C0090,2026-10-31,8.5,DUTY,,cost_only
C0091,2026-10-01,8.8333,DUTY,,cost_only
C0091,2026-10-02,0.0,OFF,,cost_only
C0091,2026-10-03,8.1667,DUTY,,cost_only
C0091,2026-10-04,0.0,OFF,,cost_only
C0091,2026-10-05,9.0,DUTY,,cost_only
C0091,2026-10-06,0.0,OFF,,cost_only
C0091,2026-10-07,8.5,DUTY,,cost_only
C0091,2026-10-08,0.0,OFF,,cost_only
C0091,2026-10-09,0.0,OFF,,cost_only
C0091,2026-10-10,8.3333,DUTY,,cost_only
C0091,2026-10-11,8.25,DUTY,,cost_only
C0091,2026-10-12,8.25,DUTY,,cost_only
C0091,2026-10-13,0.0,OFF,,cost_only
C0091,2026-10-14,0.0,OFF,,cost_only
C0091,2026-10-15,0.0,OFF,,cost_only
C0091,2026-10-16,0.0,OFF,,cost_only
