crew_id,rank,base,type_ratings,pool_id,fte,hourly_rate_gbp,available_days,duties,hours,target_hours,deviation_hours,dev_outside_band,utilisation,overtime_threshold_hours,overtime_hours,pay_cost,overtime_cost,scenario
C0035,FO,MAN,A320,MAN-A320-FO,1.0,82.49,29,12,90.3333,90.22057483443707,0.1127251655629066,0.0,1.0012494396734866,110.0,0.0,7451.593916999999,0.0,max_4_days_7d
C0036,FO,MAN,A320,MAN-A320-FO,1.0,76.26,31,12,98.0,96.4426834437086,1.557316556291397,0.0,1.0161475863246834,110.0,0.0,7473.48,0.0,max_4_days_7d
C0037,CPT,MAN,B737,MAN-B737-CPT,1.0,168.5,29,13,96.4165,94.1389083993661,2.277591600633897,0.0,1.024193945302315,110.0,0.0,16246.18025,0.0,max_4_days_7d
C0038,CPT,MAN,B737,MAN-B737-CPT,1.0,135.14,31,12,102.5833,100.6312469096672,1.9520530903328108,0.0,1.01939808111575,110.0,0.0,13863.107162,0.0,max_4_days_7d
C0039,CPT,MAN,B737,MAN-B737-CPT,1.0,184.92,31,13,97.5833,100.6312469096672,-3.0479469096672034,0.0,0.9697117247051183,110.0,0.0,18045.103836,0.0,max_4_days_7d
C0040,CPT,MAN,B737,MAN-B737-CPT,1.0,142.65,31,12,100.0833,100.6312469096672,-0.5479469096672034,0.0,0.9945549029104342,110.0,0.0,14276.882745,0.0,max_4_days_7d
C0041,CPT,MAN,B737,MAN-B737-CPT,0.75,171.44,30,9,69.8334,73.03880824088749,-3.2054082408874933,0.0,0.9561136289311318,82.5,0.0,11972.238096,0.0,max_4_days_7d
C0042,CPT,MAN,B737,MAN-B737-CPT,0.75,171.95,31,10,75.3334,75.4734351822504,-0.1400351822504006,0.0,0.9981445765399144,82.5,0.0,12953.578129999998,0.0,max_4_days_7d
C0043,CPT,MAN,B737,MAN-B737-CPT,0.5,161.43,21,4,38.1666,34.08477717908083,4.081822820919172,0.0818228209191715,1.1197550096769988,55.0,0.0,6161.234238000001,0.0,max_4_days_7d
C0044,CPT,MAN,B737,MAN-B737-CPT,1.0,178.77,31,13,100.0001,100.6312469096672,-0.6311469096671942,0.0,0.9937281219397616,110.0,0.0,17877.017877000002,0.0,max_4_days_7d
C0045,CPT,MAN,B737,MAN-B737-CPT,1.0,171.75,30,13,96.5833,97.38507765451664,-0.8017776545166413,0.0,0.9917669352037586,110.0,0.0,16588.181775,0.0,max_4_days_7d
C0046,CPT,MAN,B737,MAN-B737-CPT,1.0,130.75,23,8,75.9999,74.66189286846276,1.338007131537239,0.0,1.0179208841368983,110.0,0.0,9936.986925,0.0,max_4_days_7d
C0047,CPT,MAN,B737,MAN-B737-CPT,0.75,165.92,31,10,78.1667,75.4734351822504,2.693264817749608,0.0,1.0356849375047792,82.5,0.0,12969.418864,0.0,max_4_days_7d
C0048,CPT,MAN,B737,MAN-B737-CPT,1.0,180.04,30,11,93.4166,97.38507765451664,-3.968477654516647,0.0,0.9592496330023452,110.0,0.0,16818.724664,0.0,max_4_days_7d
C0049,FO,MAN,B737,MAN-B737-FO,1.0,75.34,29,13,97.1667,98.67383920265782,-1.5071392026578252,0.0,0.984726050847556,110.0,0.0,7320.539178,0.0,max_4_days_7d
C0050,FO,MAN,B737,MAN-B737-FO,0.5,85.52,29,6,45.3333,49.33691960132891,-4.003619601328907,0.0036196013289071,0.9188514476850096,55.0,0.0,3876.903816,0.0,max_4_days_7d
C0051,FO,MAN,B737,MAN-B737-FO,1.0,61.23,25,10,89.9999,85.06365448504985,4.936245514950144,0.9362455149501444,1.058030019340607,110.0,0.0,5510.693877,0.0,max_4_days_7d
C0052,FO,MAN,B737,MAN-B737-FO,1.0,90.14,24,11,80.25,81.66110830564784,-1.4111083056478435,0.0,0.9827199466805394,110.0,0.0,7233.735,0.0,max_4_days_7d
C0053,FO,MAN,B737,MAN-B737-FO,0.75,90.37,19,6,43.6666,48.48628305647841,-4.819683056478411,0.8196830564784108,0.9005969781007077,82.5,0.0,3946.150642000001,0.0,max_4_days_7d
C0054,FO,MAN,B737,MAN-B737-FO,1.0,91.09,29,12,95.1668,98.67383920265782,-3.507039202657822,0.0,0.9644582674496428,110.0,0.0,8668.743812,0.0,max_4_days_7d
C0055,FO,MAN,B737,MAN-B737-FO,0.75,85.3,31,10,77.9166,79.10919867109635,-1.1925986710963483,0.0,0.9849246523649584,82.5,0.0,6646.28598,0.0,max_4_days_7d
C0056,FO,MAN,B737,MAN-B737-FO,1.0,76.45,27,11,91.5835,91.86874684385384,-0.2852468438538267,0.0,0.9968950611208548,110.0,0.0,7001.558575,0.0,max_4_days_7d
C0057,FO,MAN,B737,MAN-B737-FO,1.0,82.86,31,14,101.0832,105.4789315614618,-4.395731561461787,0.3957315614617869,0.958325975657988,110.0,0.0,8375.753952000001,0.0,max_4_days_7d
C0058,FO,MAN,B737,MAN-B737-FO,1.0,57.05,31,12,111.5001,105.4789315614618,6.021168438538211,2.021168438538212,1.057084086361168,110.0,1.500100000000003,6361.080705,42.79035250000009,max_4_days_7d
C0059,FO,MAN,B737,MAN-B737-FO,1.0,54.44,31,13,109.7498,105.4789315614618,4.270868438538201,0.2708684385382014,1.0404902512313523,110.0,0.0,5974.779111999999,0.0,max_4_days_7d
C0060,FO,MAN,B737,MAN-B737-FO,1.0,66.7,22,10,80.7499,74.85601594684385,5.893884053156143,1.8938840531561425,1.0787362776205116,110.0,0.0,5386.01833,0.0,max_4_days_7d
C0061,CPT,BHX,A320,BHX-A320-CPT,0.75,153.75,31,10,77.58330000000001,73.4092414187643,4.1740585812357125,0.1740585812357125,1.0568601241555504,82.5,0.0,11928.432375000002,0.0,max_4_days_7d
C0062,CPT,BHX,A320,BHX-A320-CPT,1.0,174.77,31,12,92.1666,97.8789885583524,-5.712388558352387,1.7123885583523872,0.9416382551302434,110.0,0.0,16107.956682000002,0.0,max_4_days_7d
C0063,CPT,BHX,A320,BHX-A320-CPT,1.0,138.87,31,13,100.5001,97.8789885583524,2.6211114416476136,0.0,1.0267791022389343,110.0,0.0,13956.448887,0.0,max_4_days_7d
C0064,CPT,BHX,A320,BHX-A320-CPT,1.0,190.87,31,12,94.4167,97.8789885583524,-3.462288558352398,0.0,0.9646268457679424,110.0,0.0,18021.315529,0.0,max_4_days_7d
C0065,CPT,BHX,A320,BHX-A320-CPT,1.0,181.16,31,11,92.9166,97.8789885583524,-4.962388558352387,0.9623885583523872,0.9493007781195658,110.0,0.0,16832.771256,0.0,max_4_days_7d
C0066,CPT,BHX,A320,BHX-A320-CPT,0.5,147.01,11,2,18.1667,17.365627002288328,0.8010729977116711,0.0,1.0461298055985029,55.0,0.0,2670.686567,0.0,max_4_days_7d
C0067,CPT,BHX,A320,BHX-A320-CPT,1.0,161.67,23,9,72.6667,72.6198947368421,0.046805263157907,0.0,1.0006445239741468,110.0,0.0,11748.025389,0.0,max_4_days_7d
C0068,CPT,BHX,A320,BHX-A320-CPT,1.0,171.05,31,13,95.0835,97.8789885583524,-2.795488558352389,0.0,0.971439339540316,110.0,0.0,16264.032675,0.0,max_4_days_7d
C0069,CPT,BHX,A320,BHX-A320-CPT,1.0,141.67,31,12,102.3333,97.8789885583524,4.454311441647604,0.4543114416476044,1.0455083517643022,110.0,0.0,14497.558611,0.0,max_4_days_7d
C0070,CPT,BHX,A320,BHX-A320-CPT,1.0,168.68,31,12,101.5,97.8789885583524,3.62101144164761,0.0,1.036994777888299,110.0,0.0,17121.02,0.0,max_4_days_7d
C0071,CPT,BHX,A320,BHX-A320-CPT,1.0,125.39,28,11,88.3333,88.40682837528604,-0.0735283752860453,0.0,0.9991682952930524,110.0,0.0,11076.112487,0.0,max_4_days_7d
C0072,CPT,BHX,A320,BHX-A320-CPT,1.0,154.19,31,12,99.1667,97.8789885583524,1.287711441647602,0.0,1.013156158033651,110.0,0.0,15290.513473,0.0,max_4_days_7d
C0073,FO,BHX,A320,BHX-A320-FO,1.0,82.5,29,14,97.8332,97.19893603238866,0.6342639676113464,0.0,1.0065254208893808,110.0,0.0,8071.239,0.0,max_4_days_7d
C0074,FO,BHX,A320,BHX-A320-FO,0.75,77.97,22,8,55.5,55.30284291497976,0.1971570850202439,0.0,1.0035650443020323,82.5,0.0,4327.335,0.0,max_4_days_7d
C0075,FO,BHX,A320,BHX-A320-FO,0.75,66.55,23,8,62.0,57.81660850202429,4.1833914979757125,0.1833914979757125,1.0723562243854072,82.5,0.0,4126.099999999999,0.0,max_4_days_7d
C0076,FO,BHX,A320,BHX-A320-FO,1.0,79.19,31,13,99.5001,103.90231093117409,-4.402210931174082,0.402210931174082,0.9576312510114414,110.0,0.0,7879.412919,0.0,max_4_days_7d
C0077,FO,BHX,A320,BHX-A320-FO,1.0,79.06,29,11,93.9999,97.19893603238866,-3.199036032388662,0.0,0.9670877463995832,110.0,0.0,7431.632094,0.0,max_4_days_7d
C0078,FO,BHX,A320,BHX-A320-FO,1.0,58.75,31,11,106.5,103.90231093117409,2.5976890688259147,0.0,1.025001263644142,110.0,0.0,6256.875,0.0,max_4_days_7d
C0079,FO,BHX,A320,BHX-A320-FO,1.0,91.62,31,14,106.1669,103.90231093117409,2.264589068825913,0.0,1.0217953676730636,110.0,0.0,9727.011378,0.0,max_4_days_7d
C0080,FO,BHX,A320,BHX-A320-FO,1.0,74.37,27,11,87.4167,90.49556113360325,-3.078861133603226,0.0,0.9659777662568692,110.0,0.0,6501.1799790000005,0.0,max_4_days_7d
C0081,FO,BHX,A320,BHX-A320-FO,1.0,79.13,31,12,103.3334,103.90231093117409,-0.5689109311740879,0.0,0.994524559405123,110.0,0.0,8176.771941999999,0.0,max_4_days_7d
C0082,FO,BHX,A320,BHX-A320-FO,1.0,69.41,4,2,15.5,13.40674979757085,2.09325020242915,0.0,1.1561340544155172,110.0,0.0,1075.855,0.0,max_4_days_7d
C0083,FO,BHX,A320,BHX-A320-FO,1.0,75.54,31,13,104.6666,103.90231093117409,0.7642890688259172,0.0,1.0073558428294458,110.0,0.0,7906.514964000001,0.0,max_4_days_7d
C0084,FO,BHX,A320,BHX-A320-FO,1.0,66.42,31,12,102.4167,103.90231093117409,-1.4856109311740795,0.0,0.9857018489977748,110.0,0.0,6802.517214,0.0,max_4_days_7d
C0085,CPT,BHX,E190,BHX-E190-CPT,1.0,169.58,31,10,86.3333,88.47469482758622,-2.1413948275862253,0.0,0.975796527676538,110.0,0.0,14640.401014,0.0,max_4_days_7d
C0086,CPT,BHX,E190,BHX-E190-CPT,1.0,189.89,19,6,51.3333,54.226425862068965,-2.8931258620689637,0.0,0.9466473068052104,110.0,0.0,9747.680337,0.0,max_4_days_7d
C0087,CPT,BHX,E190,BHX-E190-CPT,1.0,137.79,25,9,76.4999,71.3505603448276,5.149339655172398,1.1493396551723976,1.0721695755476388,110.0,0.0,10540.921221,0.0,max_4_days_7d
C0088,CPT,BHX,E190,BHX-E190-CPT,1.0,165.31,31,10,86.6666,88.47469482758622,-1.808094827586217,0.0,0.9795637065365446,110.0,0.0,14326.855646,0.0,max_4_days_7d
C0089,CPT,BHX,E190,BHX-E190-CPT,1.0,192.27,31,10,85.8334,88.47469482758622,-2.641294827586222,0.0,0.9701463245198708,110.0,0.0,16503.187818000002,0.0,max_4_days_7d
C0090,CPT,BHX,E190,BHX-E190-CPT,1.0,131.7,31,11,93.5001,88.47469482758622,5.025405172413784,1.0254051724137838,1.0568004804334954,110.0,0.0,12313.96317,0.0,max_4_days_7d
C0091,CPT,BHX,E190,BHX-E190-CPT,1.0,169.65,31,10,85.3333,88.47469482758622,-3.1413948275862253,0.0,0.9644938608298342,110.0,0.0,14476.794345,0.0,max_4_days_7d
C0092,CPT,BHX,E190,BHX-E190-CPT,1.0,155.28,31,11,90.0,88.47469482758622,1.5253051724137805,0.0,1.0172400162033473,110.0,0.0,13975.2,0.0,max_4_days_7d
C0093,CPT,BHX,E190,BHX-E190-CPT,1.0,125.29,29,10,84.75,82.76665,1.9833500000000013,0.0,1.0239631542414729,110.0,0.0,10618.3275,0.0,max_4_days_7d
C0094,CPT,BHX,E190,BHX-E190-CPT,1.0,179.44,31,10,87.4166,88.47469482758622,-1.058094827586217,0.0,0.9880407066715724,110.0,0.0,15686.034704,0.0,max_4_days_7d
C0095,FO,BHX,E190,BHX-E190-FO,1.0,88.89,31,10,82.66680000000001,86.68128885135135,-4.014488851351345,0.014488851351345,0.9536867886420592,110.0,0.0,7348.251852000001,0.0,max_4_days_7d
C0096,FO,BHX,E190,BHX-E190-FO,1.0,58.48,31,10,90.25,86.68128885135135,3.568711148648646,0.0,1.041170490147748,110.0,0.0,5277.82,0.0,max_4_days_7d
C0097,FO,BHX,E190,BHX-E190-FO,1.0,92.0,31,10,84.3332,86.68128885135135,-2.348088851351349,0.0,0.9729112374485104,110.0,0.0,7758.6544,0.0,max_4_days_7d
C0098,FO,BHX,E190,BHX-E190-FO,1.0,79.44,31,10,87.4166,86.68128885135135,0.7353111486486483,0.0,1.0084829281889154,110.0,0.0,6944.374704,0.0,max_4_days_7d
C0099,FO,BHX,E190,BHX-E190-FO,1.0,84.09,31,10,87.3334,86.68128885135135,0.6521111486486433,0.0,1.007523090130408,110.0,0.0,7343.865606,0.0,max_4_days_7d
C0100,FO,BHX,E190,BHX-E190-FO,1.0,65.14,31,11,90.8333,86.68128885135135,4.152011148648654,0.1520111486486541,1.0478997394209133,110.0,0.0,5916.881162000001,0.0,max_4_days_7d
C0101,FO,BHX,E190,BHX-E190-FO,1.0,85.08,31,10,85.0833,86.68128885135135,-1.59798885135136,0.0,0.9815647774447408,110.0,0.0,7238.887164,0.0,max_4_days_7d
C0102,FO,BHX,E190,BHX-E190-FO,1.0,60.77,24,8,69.0,67.10809459459459,1.89190540540541,0.0,1.0281919106306707,110.0,0.0,4193.13,0.0,max_4_days_7d
C0103,FO,BHX,E190,BHX-E190-FO,1.0,91.64,24,8,67.0,67.10809459459459,-0.1080945945945899,0.0,0.9983892465544194,110.0,0.0,6139.88,0.0,max_4_days_7d
C0104,FO,BHX,E190,BHX-E190-FO,1.0,84.78,31,10,83.7499,86.68128885135135,-2.931388851351357,0.0,0.9661819881753448,110.0,0.0,7100.316522,0.0,max_4_days_7d
C0105,CPT,EDI,A320,EDI-A320-CPT,1.0,179.75,31,14,106.4167,108.5000135667396,-2.083313566739591,0.0,0.98079895570282,110.0,0.0,19128.401825,0.0,max_4_days_7d
C0106,CPT,EDI,A320,EDI-A320-CPT,1.0,157.68,22,11,81.0,77.00000962800875,3.999990371991245,0.0,1.0519479204134574,110.0,0.0,12772.08,0.0,max_4_days_7d
C0107,CPT,EDI,A320,EDI-A320-CPT,1.0,140.25,25,10,88.66680000000001,87.50001094091903,1.1667890590809833,0.0,1.0133347304364204,110.0,0.0,12435.5187,0.0,max_4_days_7d
C0108,CPT,EDI,A320,EDI-A320-CPT,1.0,148.93,25,11,90.8334,87.50001094091903,3.333389059080972,0.0,1.038095870197453,110.0,0.0,13527.818262,0.0,max_4_days_7d
C0109,CPT,EDI,A320,EDI-A320-CPT,1.0,189.46,31,13,105.8332,108.5000135667396,-2.666813566739592,0.0,0.9754210761909332,110.0,0.0,20051.158072,0.0,max_4_days_7d
C0110,CPT,EDI,A320,EDI-A320-CPT,0.5,157.74,31,7,50.6668,54.2500067833698,-3.583206783369804,0.0,0.9339501136344884,55.0,0.0,7992.181031999999,0.0,max_4_days_7d
C0111,CPT,EDI,A320,EDI-A320-CPT,1.0,159.52,29,12,97.9166,101.50001269146608,-3.58341269146608,0.0,0.9646954458778372,110.0,0.0,15619.656032,0.0,max_4_days_7d
C0112,CPT,EDI,A320,EDI-A320-CPT,1.0,132.71,31,11,109.0832,108.5000135667396,0.5831864332604084,0.0,1.005374989496215,110.0,0.0,14476.431472000002,0.0,max_4_days_7d
C0113,CPT,EDI,A320,EDI-A320-CPT,1.0,159.12,19,9,69.3334,66.50000831509847,2.833391684901528,0.0,1.0426073884303293,110.0,0.0,11032.330608,0.0,max_4_days_7d
C0114,FO,EDI,A320,EDI-A320-FO,0.5,84.78,31,8,54.7499,55.77559752530933,-1.025697525309326,0.0,0.9816102817214304,55.0,0.0,4641.696522,0.0,max_4_days_7d
C0115,FO,EDI,A320,EDI-A320-FO,1.0,68.14,31,13,109.25,111.55119505061866,-2.30119505061866,0.0,0.9793709511621596,110.0,0.0,7444.295,0.0,max_4_days_7d
C0116,FO,EDI,A320,EDI-A320-FO,1.0,85.56,28,13,103.5,100.7559181102362,2.744081889763791,0.0,1.0272349450159497,110.0,0.0,8855.460000000001,0.0,max_4_days_7d
C0117,FO,EDI,A320,EDI-A320-FO,1.0,81.57,29,12,105.1667,104.35434375703036,0.812356242969642,0.0,1.0077845944282018,110.0,0.0,8578.447719,0.0,max_4_days_7d
C0118,FO,EDI,A320,EDI-A320-FO,1.0,91.66,31,14,111.0,111.55119505061866,-0.5511950506186594,0.0,0.9950588153684186,110.0,1.0,10174.26,45.83,max_4_days_7d
C0119,FO,EDI,A320,EDI-A320-FO,0.75,65.57,31,10,80.75,83.66339628796399,-2.913396287963991,0.0,0.9651771692612588,82.5,0.0,5294.777499999999,0.0,max_4_days_7d
C0120,FO,EDI,A320,EDI-A320-FO,1.0,71.54,25,11,94.1667,89.96064116985376,4.206058830146247,0.2060588301462473,1.046754433666217,110.0,0.0,6736.685718000001,0.0,max_4_days_7d
C0121,FO,EDI,A320,EDI-A320-FO,0.5,71.07,31,7,56.1667,55.77559752530933,0.391102474690669,0.0,1.0070120714442046,55.0,1.1666999999999987,3991.767369,41.458684499999954,max_4_days_7d
C0122,FO,EDI,A320,EDI-A320-FO,1.0,86.16,24,10,85.0001,86.3622155230596,-1.3621155230596005,0.0,0.98422787656836,110.0,0.0,7323.608616,0.0,max_4_days_7d
C0123,CPT,EDI,B737,EDI-B737-CPT,1.0,180.22,21,12,106.9167,98.25005,8.666650000000018,4.666650000000018,1.0882101332263956,110.0,0.0,19268.527674,0.0,max_4_days_7d
C0124,CPT,EDI,B737,EDI-B737-CPT,1.0,189.13,0,0,0.0,0.0,0.0,0.0,,110.0,0.0,0.0,0.0,max_4_days_7d
C0125,CPT,EDI,B737,EDI-B737-CPT,1.0,126.03,21,14,114.9167,98.25005,16.66665000000002,12.666650000000018,1.1696350281755583,110.0,4.916700000000006,14482.951701000002,309.8258505000004,max_4_days_7d
C0126,CPT,EDI,B737,EDI-B737-CPT,0.5,185.18,18,7,54.2501,42.10716428571428,12.14293571428572,8.14293571428572,1.2883817022654611,55.0,0.0,10046.033518,0.0,max_4_days_7d
C0127,CPT,EDI,B737,EDI-B737-CPT,1.0,188.57,31,15,113.5834,145.0357880952381,-31.452388095238103,27.452388095238103,0.7831405027110632,110.0,3.583399999999997,21418.421738,337.8608689999997,max_4_days_7d
C0128,CPT,EDI,B737,EDI-B737-CPT,1.0,139.54,31,18,142.3333,145.0357880952381,-2.7024880952380954,0.0,0.9813667500226668,110.0,32.33330000000001,19861.188682,2255.8943410000006,max_4_days_7d
C0129,CPT,EDI,B737,EDI-B737-CPT,1.0,154.72,25,14,109.75,116.96434523809523,-7.214345238095248,3.214345238095248,0.9383201331704156,110.0,0.0,16980.52,0.0,max_4_days_7d
C0130,CPT,EDI,B737,EDI-B737-CPT,1.0,183.67,30,14,108.8335,140.3572142857143,-31.52371428571429,27.52371428571429,0.7754036766393503,110.0,0.0,19989.448945,0.0,max_4_days_7d
C0131,FO,EDI,B737,EDI-B737-FO,1.0,91.26,30,13,97.5,100.34047659574468,-2.840476595744676,0.0,0.9716916174597368,110.0,0.0,8897.85,0.0,max_4_days_7d
C0132,FO,EDI,B737,EDI-B737-FO,1.0,66.78,31,13,104.6667,103.68515914893617,0.9815408510638406,0.0,1.0094665510389382,110.0,0.0,6989.642226000001,0.0,max_4_days_7d
C0133,FO,EDI,B737,EDI-B737-FO,1.0,87.44,31,12,99.6667,103.68515914893617,-4.018459148936159,0.0184591489361594,0.9612436419838644,110.0,0.0,8714.856248,0.0,max_4_days_7d
C0134,FO,EDI,B737,EDI-B737-FO,1.0,67.72,30,12,99.3335,100.34047659574468,-1.0069765957446748,0.0,0.9899644029019156,110.0,0.0,6726.86462,0.0,max_4_days_7d
C0135,FO,EDI,B737,EDI-B737-FO,1.0,74.96,30,12,100.1667,100.34047659574468,-0.1737765957446839,0.0,0.9982681306523508,110.0,0.0,7508.495831999999,0.0,max_4_days_7d
C0136,FO,EDI,B737,EDI-B737-FO,1.0,82.26,24,11,81.3333,80.27238127659575,1.0609187234042423,0.0,1.0132164850043333,110.0,0.0,6690.477258,0.0,max_4_days_7d
C0137,FO,EDI,B737,EDI-B737-FO,1.0,72.46,28,12,95.2502,93.65111148936172,1.599088510638282,0.0,1.0170749549600373,110.0,0.0,6901.829491999999,0.0,max_4_days_7d
C0138,FO,EDI,B737,EDI-B737-FO,1.0,60.3,31,13,108.0833,103.68515914893617,4.398140851063829,0.3981408510638289,1.0424182292544513,110.0,0.0,6517.422989999999,0.0,max_4_days_7d
C0001,CPT,MAN,A320,MAN-A320-CPT,1.0,183.17,21,13,103.5834,79.01847911275416,24.564920887245837,20.564920887245837,1.3108756478619803,110.0,0.0,18973.371378,0.0,cost_only
C0002,CPT,MAN,A320,MAN-A320-CPT,1.0,130.86,29,14,108.8335,109.12075686999384,-0.2872568699938398,0.0,0.9973675322804434,110.0,0.0,14241.951810000002,0.0,cost_only
C0003,CPT,MAN,A320,MAN-A320-CPT,1.0,132.32,31,14,111.4999,116.64632630930376,-5.146426309303763,1.146426309303763,0.9558800823640404,110.0,1.499899999999997,14753.666768,99.23338399999976,cost_only
C0004,CPT,MAN,A320,MAN-A320-CPT,1.0,176.86,24,14,109.3333,90.30683327171904,19.02646672828095,15.026466728280951,1.2106868997502471,110.0,0.0,19336.687438,0.0,cost_only
C0005,CPT,MAN,A320,MAN-A320-CPT,1.0,159.21,31,14,113.4167,116.64632630930376,-3.229626309303754,0.0,0.9723126616029042,110.0,3.416700000000006,18057.072807,271.9864035000005,cost_only
C0007,CPT,MAN,A320,MAN-A320-CPT,1.0,180.77,31,14,110.4167,116.64632630930376,-6.229626309303768,2.229626309303768,0.9465938919260511,110.0,0.4166999999999916,19960.026859,37.663429499999246,cost_only
C0008,CPT,MAN,A320,MAN-A320-CPT,1.0,139.53,20,13,108.0,75.2556943930992,32.744305606900795,28.744305606900795,1.435107347968387,110.0,0.0,15069.24,0.0,cost_only
C0010,CPT,MAN,A320,MAN-A320-CPT,1.0,131.11,29,13,113.6668,109.12075686999384,4.546043130006154,0.5460431300061543,1.0416606634741574,110.0,3.666799999999995,14902.854148,240.37707399999968,cost_only
C0011,CPT,MAN,A320,MAN-A320-CPT,1.0,129.68,31,14,114.4999,116.64632630930376,-2.146426309303763,0.0,0.9815988520408933,110.0,4.499899999999997,14848.347032,291.7735159999998,cost_only
C0012,CPT,MAN,A320,MAN-A320-CPT,1.0,172.54,31,13,107.0002,116.64632630930376,-9.646126309303767,5.646126309303767,0.9173044997257288,110.0,0.0,18461.814508,0.0,cost_only
C0013,CPT,MAN,A320,MAN-A320-CPT,1.0,185.4,29,6,47.75,109.12075686999384,-61.37075686999384,57.37075686999384,0.4375886070593262,110.0,0.0,8852.85,0.0,cost_only
C0014,CPT,MAN,A320,MAN-A320-CPT,1.0,154.27,31,14,108.4166,116.64632630930376,-8.229726309303757,4.229726309303757,0.9294471881824936,110.0,0.0,16725.428882,0.0,cost_only
C0015,CPT,MAN,A320,MAN-A320-CPT,1.0,158.07,31,14,112.0831,116.64632630930376,-4.563226309303758,0.5632263093037579,0.9608798111892204,110.0,2.0831000000000017,17716.975617,164.63780850000012,cost_only
C0016,CPT,MAN,A320,MAN-A320-CPT,0.75,173.03,30,10,76.5831,84.66265619223661,-8.079556192236609,4.079556192236609,0.9045676505366071,82.5,0.0,13251.173793,0.0,cost_only
C0017,CPT,MAN,A320,MAN-A320-CPT,1.0,175.12,0,0,0.0,0.0,0.0,0.0,,110.0,0.0,0.0,0.0,cost_only
C0018,CPT,MAN,A320,MAN-A320-CPT,0.75,148.09,19,10,81.66669999999999,53.619682255083184,28.047017744916808,24.047017744916808,1.523073180693045,82.5,0.0,12094.021603,0.0,cost_only
C0019,FO,MAN,A320,MAN-A320-FO,1.0,83.05,29,14,109.4166,90.22057483443707,19.196025165562915,15.196025165562917,1.212767710700019,110.0,0.0,9087.04863,0.0,cost_only
C0020,FO,MAN,A320,MAN-A320-FO,1.0,81.61,31,14,108.75,96.4426834437086,12.307316556291395,8.307316556291397,1.1276127552327482,110.0,0.0,8875.0875,0.0,cost_only
C0021,FO,MAN,A320,MAN-A320-FO,1.0,87.24,31,0,0.0,96.4426834437086,-96.4426834437086,92.4426834437086,0.0,110.0,0.0,0.0,0.0,cost_only
C0022,FO,MAN,A320,MAN-A320-FO,0.75,58.81,30,11,88.16669999999999,69.99872185430463,18.16797814569536,14.167978145695358,1.2595472840705606,82.5,5.666699999999992,5185.083627,166.62931349999977,cost_only
C0023,FO,MAN,A320,MAN-A320-FO,1.0,80.61,23,14,104.6669,71.55424900662251,33.112650993377486,29.11265099337749,1.4627628890397946,110.0,0.0,8437.198809,0.0,cost_only
C0024,FO,MAN,A320,MAN-A320-FO,1.0,59.32,31,15,119.1668,96.4426834437086,22.724116556291392,18.724116556291392,1.2356230223473088,110.0,9.166799999999997,7068.974576,271.88728799999984,cost_only
C0025,FO,MAN,A320,MAN-A320-FO,1.0,78.68,29,13,109.8332,90.22057483443707,19.61262516556292,15.612625165562918,1.2173852826980305,110.0,0.0,8641.676176,0.0,cost_only
C0026,FO,MAN,A320,MAN-A320-FO,1.0,85.93,22,14,107.3335,68.44319470198676,38.890305298013246,34.890305298013246,1.568212887597492,110.0,0.0,9223.167655,0.0,cost_only
C0027,FO,MAN,A320,MAN-A320-FO,1.0,60.31,29,14,112.9166,90.22057483443707,22.696025165562915,18.696025165562915,1.2515615224932026,110.0,2.9166000000000025,6810.000146,87.95007300000007,cost_only
C0028,FO,MAN,A320,MAN-A320-FO,1.0,76.92,31,14,112.3332,96.4426834437086,15.890516556291402,11.890516556291402,1.1647664290217137,110.0,2.333200000000005,8640.669744,89.7348720000002,cost_only
C0029,FO,MAN,A320,MAN-A320-FO,1.0,90.06,31,0,0.0,96.4426834437086,-96.4426834437086,92.4426834437086,0.0,110.0,0.0,0.0,0.0,cost_only
C0030,FO,MAN,A320,MAN-A320-FO,0.75,66.56,11,9,84.3332,25.666198013245037,58.66700198675497,54.66700198675497,3.285769086503575,82.5,1.833200000000005,5613.217792,61.00889600000017,cost_only
C0031,FO,MAN,A320,MAN-A320-FO,1.0,88.63,31,0,0.0,96.4426834437086,-96.4426834437086,92.4426834437086,0.0,110.0,0.0,0.0,0.0,cost_only
C0032,FO,MAN,A320,MAN-A320-FO,1.0,87.15,26,5,40.0,80.8874119205298,-40.8874119205298,36.8874119205298,0.4945145239570672,110.0,0.0,3486.0,0.0,cost_only
C0033,FO,MAN,A320,MAN-A320-FO,1.0,84.72,31,14,110.1667,96.4426834437086,13.724016556291405,9.724016556291405,1.142302309166893,110.0,0.1667000000000058,9333.322824,7.061412000000248,cost_only
C0034,FO,MAN,A320,MAN-A320-FO,1.0,84.86,25,13,105.5832,77.77635761589403,27.806842384105977,23.806842384105977,1.3575230730324597,110.0,0.0,8959.790352,0.0,cost_only
C0035,FO,MAN,A320,MAN-A320-FO,1.0,82.49,29,13,109.0,90.22057483443707,18.779425165562916,14.779425165562913,1.2081501387020073,110.0,0.0,8991.41,0.0,cost_only
C0036,FO,MAN,A320,MAN-A320-FO,1.0,76.26,31,13,105.0833,96.4426834437086,8.640616556291391,4.640616556291391,1.0895932822248224,110.0,0.0,8013.652458,0.0,cost_only
